car-type,car-id,visit,start_time,end_time,stay_duration,stops,num_generalgate,num_rangerstop,num_camping,num_rangerbase,num_gate,total_visit,total_stay_duration,total_stops,total_num_generalgate,total_num_rangerstop,total_num_camping,total_num_rangerbase,total_num_gate
2,20154912034901-567,0,2015-05-12T03:49:01Z,2015-05-12T04:44:00Z,0.9163888888888889,8,4,2,0,0,0,1,0.9163888888888889,8,4,2,0,0,0
2,20154912054924-515,0,2015-06-12T05:49:24Z,2015-06-12T06:52:58Z,1.0594444444444444,9,5,2,0,0,0,1,1.0594444444444444,9,5,2,0,0,0
2,20154912084901-166,0,2015-09-12T08:49:01Z,2015-09-19T15:03:44Z,174.24527777777777,11,5,2,2,0,0,1,174.24527777777777,11,5,2,2,0,0
2,20154913014902-715,0,2015-05-13T13:49:02Z,2015-05-19T11:35:38Z,141.77666666666667,6,2,0,2,0,0,1,141.77666666666667,6,2,0,2,0,0
2,20154913024913-440,0,2015-06-13T14:49:13Z,2015-06-14T08:26:01Z,17.613333333333333,11,5,2,2,0,0,1,17.613333333333333,11,5,2,2,0,0
2,20154913074959-518,0,2015-05-13T07:49:59Z,2015-05-13T08:58:16Z,1.1380555555555556,9,3,2,2,0,0,1,1.1380555555555556,9,3,2,2,0,0
2,20154913084920-928,0,2015-07-13T08:49:20Z,2015-07-13T09:19:13Z,0.49805555555555553,7,3,2,0,0,0,1,0.49805555555555553,7,3,2,0,0,0
2,20154914024933-528,0,2015-07-14T14:49:33Z,2015-07-14T15:19:17Z,0.4955555555555556,4,2,0,0,0,0,1,0.4955555555555556,4,2,0,0,0,0
2,20154914054916-103,0,2015-05-14T17:49:16Z,2015-05-14T18:52:50Z,1.0594444444444444,9,5,2,0,0,0,1,1.0594444444444444,9,5,2,0,0,0
2,20154914054916-877,0,2015-06-14T17:49:16Z,2015-06-15T13:05:52Z,19.276666666666667,17,9,4,2,0,0,1,19.276666666666667,17,9,4,2,0,0
2,20154914054943-726,0,2015-09-14T17:49:43Z,2015-09-14T18:10:37Z,0.34833333333333333,2,0,0,0,0,0,1,0.34833333333333333,2,0,0,0,0,0
2,20154914074922-33,0,2015-08-14T07:49:22Z,2015-08-14T14:03:36Z,6.237222222222222,11,5,2,2,0,0,1,6.237222222222222,11,5,2,2,0,0
2,20154915074926-985,0,2015-10-15T07:49:26Z,2015-10-15T08:35:01Z,0.7597222222222222,6,2,2,0,0,0,1,0.7597222222222222,6,2,2,0,0,0
2,20154915104900-986,0,2015-06-15T10:49:00Z,2015-06-21T15:34:46Z,148.76277777777779,11,5,2,2,0,0,1,148.76277777777779,11,5,2,2,0,0
2,20154916014936-45,0,2015-09-16T13:49:36Z,2015-09-27T21:35:39Z,271.7675,7,3,0,2,0,0,1,271.7675,7,3,0,2,0,0
2,20154918084957-321,0,2015-08-18T20:49:57Z,2015-08-18T21:17:45Z,0.4633333333333333,6,2,2,0,0,0,1,0.4633333333333333,6,2,2,0,0,0
2,20154919034934-127,0,2015-07-19T15:49:34Z,2015-07-20T06:42:42Z,14.885555555555555,6,2,0,2,0,0,1,14.885555555555555,6,2,0,2,0,0
2,20154919094921-666,0,2015-06-19T09:49:21Z,2015-06-23T18:46:22Z,104.95027777777777,6,2,0,2,0,0,1,104.95027777777777,6,2,0,2,0,0
2,20154920044939-697,0,2015-08-20T16:49:39Z,2015-08-21T19:28:44Z,26.65138888888889,12,6,2,2,0,0,1,26.65138888888889,12,6,2,2,0,0
2,20154920044949-964,0,2015-08-20T16:49:49Z,2015-09-03T17:24:39Z,336.5805555555556,5,1,0,2,0,0,1,336.5805555555556,5,1,0,2,0,0
2,20154920054923-830,0,2015-06-20T17:49:23Z,2015-06-22T10:54:41Z,41.08833333333333,9,3,2,2,0,0,1,41.08833333333333,9,3,2,2,0,0
2,20154920124914-234,0,2015-11-20T12:49:14Z,2015-11-20T13:44:03Z,0.9136111111111112,7,3,0,2,0,0,1,0.9136111111111112,7,3,0,2,0,0
2,20154921034911-632,0,2015-09-21T03:49:11Z,2015-09-21T04:43:17Z,0.9016666666666666,6,2,2,0,0,0,1,0.9016666666666666,6,2,2,0,0,0
2,20154922064938-103,0,2015-07-22T06:49:38Z,2015-07-22T07:47:02Z,0.9566666666666667,8,4,2,0,0,0,1,0.9566666666666667,8,4,2,0,0,0
2,20154923074927-301,0,2015-06-23T07:49:27Z,2015-06-24T18:59:30Z,35.1675,9,3,2,2,0,0,1,35.1675,9,3,2,2,0,0
2,20154923114938-391,0,2015-05-23T23:49:38Z,2015-05-24T00:47:44Z,0.9683333333333334,8,4,2,0,0,0,1,0.9683333333333334,8,4,2,0,0,0
2,20154923124957-839,0,2015-08-23T12:49:57Z,2015-08-26T12:01:19Z,71.18944444444445,8,4,0,2,0,0,1,71.18944444444445,8,4,0,2,0,0
2,20154924054926-541,0,2015-09-24T05:49:26Z,2015-09-24T06:41:03Z,0.8602777777777778,6,2,2,0,0,0,1,0.8602777777777778,6,2,2,0,0,0
2,20154924054926-775,0,2015-06-24T05:49:26Z,2015-06-24T06:55:42Z,1.1044444444444443,10,4,2,2,0,0,1,1.1044444444444443,10,4,2,2,0,0
2,20154924054932-186,0,2015-08-24T05:49:32Z,2015-08-24T06:44:09Z,0.9102777777777777,6,2,0,2,0,0,1,0.9102777777777777,6,2,0,2,0,0
2,20154924064932-969,0,2015-11-24T18:49:32Z,2015-11-24T19:36:47Z,0.7875,7,3,2,0,0,0,1,0.7875,7,3,2,0,0,0
2,20154924064936-334,0,2015-09-24T18:49:36Z,2015-09-24T19:14:56Z,0.4222222222222222,2,0,0,0,0,0,1,0.4222222222222222,2,0,0,0,0,0
2,20154924124955-67,0,2015-09-24T00:49:55Z,2015-09-24T01:22:13Z,0.5383333333333332,4,2,0,0,0,0,1,0.5383333333333332,4,2,0,0,0,0
2,20154925034909-164,0,2015-09-25T15:49:09Z,2015-09-27T16:23:45Z,48.576666666666675,9,3,2,2,0,0,1,48.576666666666675,9,3,2,2,0,0
2,20154925084942-710,0,2015-09-25T08:49:42Z,2015-09-25T09:21:11Z,0.5247222222222222,9,3,2,2,0,0,1,0.5247222222222222,9,3,2,2,0,0
2,20154926014915-775,0,2015-06-26T13:49:15Z,2015-07-03T11:31:43Z,165.70777777777778,6,2,0,2,0,0,1,165.70777777777778,6,2,0,2,0,0
2,20154926084915-416,0,2015-05-26T08:49:15Z,2015-05-31T19:53:54Z,131.0775,9,3,2,2,0,0,1,131.0775,9,3,2,2,0,0
2,20154926114902-255,0,2015-09-26T11:49:02Z,2015-09-26T12:42:55Z,0.8980555555555556,9,3,2,2,0,0,1,0.8980555555555556,9,3,2,2,0,0
2,20154927064945-364,0,2015-07-27T18:49:45Z,2015-07-27T19:12:19Z,0.3761111111111111,2,0,0,0,0,0,1,0.3761111111111111,2,0,0,0,0,0
2,20154927084908-110,0,2015-09-27T08:49:08Z,2015-10-02T14:03:55Z,125.24638888888889,10,4,2,2,0,0,1,125.24638888888889,10,4,2,2,0,0
2,20154927084959-505,0,2015-07-27T08:49:59Z,2015-08-06T23:35:07Z,254.75222222222223,6,2,0,2,0,0,1,254.75222222222223,6,2,0,2,0,0
2,20154928064939-570,0,2015-06-28T06:49:39Z,2015-06-29T11:21:07Z,28.524444444444445,11,5,2,2,0,0,1,28.524444444444445,11,5,2,2,0,0
2,20154928114901-274,0,2015-05-28T23:49:01Z,2015-05-29T00:14:27Z,0.42388888888888887,2,0,0,0,0,0,1,0.42388888888888887,2,0,0,0,0,0
2,20154928124919-762,0,2015-06-28T12:49:19Z,2015-06-29T08:23:10Z,19.564166666666665,7,3,0,2,0,0,1,19.564166666666665,7,3,0,2,0,0
2,20154929064951-316,0,2015-06-29T06:49:51Z,2015-06-29T07:23:22Z,0.5586111111111111,7,3,2,0,0,0,1,0.5586111111111111,7,3,2,0,0,0
2,20154929104939-450,0,2015-07-29T10:49:39Z,2015-07-29T12:14:41Z,1.4172222222222222,12,6,2,2,0,0,1,1.4172222222222222,12,6,2,2,0,0
2,20154929114937-129,0,2015-06-29T11:49:37Z,2015-07-03T10:30:57Z,94.68888888888888,11,5,2,2,0,0,1,94.68888888888888,11,5,2,2,0,0
2,20154930064934-59,0,2015-08-30T06:49:34Z,2015-09-09T12:55:37Z,246.10083333333333,9,3,2,2,0,0,1,246.10083333333333,9,3,2,2,0,0
2,20154930084928-651,0,2015-06-30T20:49:28Z,2015-06-30T21:18:32Z,0.48444444444444446,6,2,2,0,0,0,1,0.48444444444444446,6,2,2,0,0,0
2,20154931014916-410,0,2015-07-31T13:49:16Z,2015-08-01T23:10:09Z,33.348055555555554,10,4,2,2,0,0,1,33.348055555555554,10,4,2,2,0,0
2,20155002095022-451,0,2015-09-02T09:50:22Z,2015-09-07T18:17:46Z,128.45666666666665,12,4,4,2,0,0,1,128.45666666666665,12,4,4,2,0,0
2,20155004035039-898,0,2015-10-04T03:50:39Z,2015-10-04T04:17:44Z,0.4513888888888889,3,1,0,0,0,0,1,0.4513888888888889,3,1,0,0,0,0
2,20155004065029-598,0,2015-07-04T06:50:29Z,2015-07-04T08:32:12Z,1.6952777777777779,11,5,2,2,0,0,1,1.6952777777777779,11,5,2,2,0,0
2,20155004075028-193,0,2015-08-04T07:50:28Z,2015-08-04T08:24:21Z,0.5647222222222222,4,2,0,0,0,0,1,0.5647222222222222,4,2,0,0,0,0
2,20155006025053-216,0,2015-09-06T14:50:53Z,2015-09-09T06:41:35Z,63.845,6,2,0,2,0,0,1,63.845,6,2,0,2,0,0
2,20155007035002-321,0,2015-05-07T15:50:02Z,2015-05-07T17:00:38Z,1.1766666666666667,9,5,2,0,0,0,1,1.1766666666666667,9,5,2,0,0,0
2,20155007045010-724,0,2015-06-07T16:50:10Z,2015-06-10T13:20:11Z,68.50027777777778,6,2,0,2,0,0,1,68.50027777777778,6,2,0,2,0,0
2,20155008025038-252,0,2015-05-08T14:50:38Z,2015-05-08T15:07:57Z,0.2886111111111111,2,0,0,0,0,0,1,0.2886111111111111,2,0,0,0,0,0
2,20155008095000-690,0,2015-07-08T09:50:00Z,2015-07-11T11:08:51Z,73.31416666666667,16,8,4,2,0,0,1,73.31416666666667,16,8,4,2,0,0
2,20155009035012-229,0,2015-06-09T15:50:12Z,2015-06-12T16:10:40Z,72.3411111111111,17,9,4,2,0,0,1,72.3411111111111,17,9,4,2,0,0
2,20155009055024-626,0,2015-05-09T17:50:24Z,2015-05-13T21:05:37Z,99.25361111111111,9,3,2,2,0,0,1,99.25361111111111,9,3,2,2,0,0
2,20155009075029-871,0,2015-07-09T07:50:29Z,2015-07-12T14:34:51Z,78.73944444444444,13,7,2,2,0,0,1,78.73944444444444,13,7,2,2,0,0
2,20155009075059-129,0,2015-08-09T19:50:59Z,2015-08-09T20:16:02Z,0.4175,3,1,0,0,0,0,1,0.4175,3,1,0,0,0,0
2,20155009105054-571,0,2015-08-09T10:50:54Z,2015-08-17T07:26:44Z,188.59722222222223,6,2,0,2,0,0,1,188.59722222222223,6,2,0,2,0,0
2,20155010045051-886,0,2015-08-10T04:50:51Z,2015-08-10T05:12:22Z,0.3586111111111111,2,0,0,0,0,0,1,0.3586111111111111,2,0,0,0,0,0
2,20155011125000-27,0,2015-07-11T00:50:00Z,2015-07-11T01:19:15Z,0.4875,4,2,0,0,0,0,1,0.4875,4,2,0,0,0,0
2,20155012015018-20,0,2015-09-12T13:50:18Z,2015-09-13T14:27:12Z,24.615,19,9,4,4,0,0,1,24.615,19,9,4,4,0,0
2,20155012045013-236,0,2015-05-12T16:50:13Z,2015-05-12T17:46:32Z,0.9386111111111111,7,3,2,0,0,0,1,0.9386111111111111,7,3,2,0,0,0
2,20155012055005-718,0,2015-09-12T17:50:05Z,2015-09-15T20:07:06Z,74.28361111111111,9,3,2,2,0,0,1,74.28361111111111,9,3,2,2,0,0
2,20155012065039-980,0,2015-09-12T06:50:39Z,2015-09-15T08:47:18Z,73.94416666666666,9,3,2,2,0,0,1,73.94416666666666,9,3,2,2,0,0
2,20155012085048-766,0,2015-07-12T08:50:48Z,2015-07-14T11:19:26Z,50.477222222222224,12,6,2,2,0,0,1,50.477222222222224,12,6,2,2,0,0
2,20155013025028-739,0,2015-05-13T02:50:28Z,2015-05-13T03:19:46Z,0.48833333333333334,7,3,2,0,0,0,1,0.48833333333333334,7,3,2,0,0,0
2,20155013085022-330,0,2015-06-13T08:50:22Z,2015-06-19T23:02:43Z,158.20583333333335,12,6,2,2,0,0,1,158.20583333333335,12,6,2,2,0,0
2,20155013125038-270,0,2015-05-13T00:50:38Z,2015-05-13T01:22:34Z,0.5322222222222223,7,3,2,0,0,0,1,0.5322222222222223,7,3,2,0,0,0
2,20155014045015-94,0,2015-08-14T16:50:15Z,2015-08-14T17:24:46Z,0.5752777777777778,4,2,0,0,0,0,1,0.5752777777777778,4,2,0,0,0,0
2,20155014075000-250,0,2015-09-14T19:50:00Z,2015-09-14T20:12:46Z,0.3794444444444444,2,0,0,0,0,0,1,0.3794444444444444,2,0,0,0,0,0
2,20155015015017-670,0,2015-09-15T13:50:17Z,2015-09-20T07:09:44Z,113.32416666666667,16,8,4,2,0,0,1,113.32416666666667,16,8,4,2,0,0
2,20155015035000-483,0,2015-08-15T15:50:00Z,2015-08-15T16:11:29Z,0.35805555555555557,2,0,0,0,0,0,1,0.35805555555555557,2,0,0,0,0,0
2,20155016055028-514,0,2015-09-16T17:50:28Z,2015-09-16T18:27:43Z,0.6208333333333333,4,2,0,0,0,0,1,0.6208333333333333,4,2,0,0,0,0
2,20155016095009-865,0,2015-05-16T21:50:09Z,2015-05-16T22:46:33Z,0.94,6,2,2,0,0,0,1,0.94,6,2,2,0,0,0
2,20155016105014-878,0,2015-05-16T10:50:14Z,2015-05-19T13:18:01Z,74.46305555555556,4,0,0,2,0,0,1,74.46305555555556,4,0,0,2,0,0
2,20155017105034-330,0,2015-09-17T10:50:34Z,2015-09-19T10:44:47Z,47.90361111111111,12,6,2,2,0,0,1,47.90361111111111,12,6,2,2,0,0
2,20155017125055-99,0,2015-11-17T00:50:55Z,2015-11-17T01:09:41Z,0.31277777777777777,2,0,0,0,0,0,1,0.31277777777777777,2,0,0,0,0,0
2,20155018095034-789,0,2015-05-18T21:50:34Z,2015-05-18T22:21:47Z,0.5202777777777777,7,3,2,0,0,0,1,0.5202777777777777,7,3,2,0,0,0
2,20155018105000-729,0,2015-08-18T10:50:00Z,2015-08-21T20:38:15Z,81.80416666666666,13,7,2,2,0,0,1,81.80416666666666,13,7,2,2,0,0
2,20155019065024-371,0,2015-06-19T06:50:24Z,2015-06-23T13:47:33Z,102.9525,12,4,4,2,0,0,1,102.9525,12,4,4,2,0,0
2,20155019085012-883,0,2015-07-19T08:50:12Z,2015-07-23T18:53:10Z,106.04944444444445,11,5,2,2,0,0,1,106.04944444444445,11,5,2,2,0,0
2,20155019095051-659,0,2015-09-19T09:50:51Z,2015-09-19T13:04:15Z,3.223333333333333,18,10,4,2,0,0,1,3.223333333333333,18,10,4,2,0,0
2,20155019125004-709,0,2015-10-19T00:50:04Z,2015-10-19T01:11:44Z,0.3611111111111111,2,0,0,0,0,0,1,0.3611111111111111,2,0,0,0,0,0
2,20155020065025-936,0,2015-07-20T18:50:25Z,2015-07-20T19:13:39Z,0.38722222222222225,2,0,0,0,0,0,1,0.38722222222222225,2,0,0,0,0,0
2,20155022025025-894,0,2015-09-22T14:50:25Z,2015-09-25T19:58:22Z,77.1325,16,8,4,2,0,0,1,77.1325,16,8,4,2,0,0
2,20155023025046-510,0,2015-07-23T02:50:46Z,2015-07-23T03:16:16Z,0.425,3,1,0,0,0,0,1,0.425,3,1,0,0,0,0
2,20155023095030-537,0,2015-11-23T09:50:30Z,2015-11-23T10:20:54Z,0.5066666666666667,4,2,0,0,0,0,1,0.5066666666666667,4,2,0,0,0,0
2,20155023105006-119,0,2015-08-23T10:50:06Z,2015-08-31T07:16:49Z,188.4452777777778,7,3,0,2,0,0,1,188.4452777777778,7,3,0,2,0,0
2,20155024105003-765,0,2015-08-24T10:50:03Z,2015-09-01T17:47:55Z,198.96444444444444,16,8,4,2,0,0,1,198.96444444444444,16,8,4,2,0,0
2,20155025015029-156,0,2015-10-25T13:50:29Z,2015-10-25T14:39:56Z,0.8241666666666667,6,2,0,2,0,0,1,0.8241666666666667,6,2,0,2,0,0
2,20155025065035-14,0,2015-08-25T06:50:35Z,2015-08-25T09:27:44Z,2.6191666666666666,12,6,2,2,0,0,1,2.6191666666666666,12,6,2,2,0,0
2,20155025115054-532,0,2015-08-25T11:50:54Z,2015-08-25T12:43:43Z,0.8802777777777778,7,3,2,0,0,0,1,0.8802777777777778,7,3,2,0,0,0
2,20155026015047-456,0,2015-07-26T13:50:47Z,2015-07-31T17:21:13Z,123.50722222222223,13,7,2,2,0,0,1,123.50722222222223,13,7,2,2,0,0
2,20155026125036-291,0,2015-07-26T12:50:36Z,2015-07-29T19:59:15Z,79.14416666666666,5,1,0,2,0,0,1,79.14416666666666,5,1,0,2,0,0
2,20155027045016-281,0,2015-07-27T16:50:16Z,2015-07-30T12:55:27Z,68.08638888888889,12,6,2,2,0,0,1,68.08638888888889,12,6,2,2,0,0
2,20155027085049-858,0,2015-07-27T08:50:49Z,2015-07-28T10:35:50Z,25.75027777777778,6,2,0,2,0,0,1,25.75027777777778,6,2,0,2,0,0
2,20155028065044-583,0,2015-08-28T06:50:44Z,2015-08-29T20:41:31Z,37.84638888888889,12,6,2,2,0,0,1,37.84638888888889,12,6,2,2,0,0
2,20155028125025-781,0,2015-07-28T12:50:25Z,2015-07-28T13:12:57Z,0.37555555555555553,4,0,0,2,0,0,1,0.37555555555555553,4,0,0,2,0,0
2,20155029045031-175,0,2015-07-29T16:50:31Z,2015-07-31T07:22:10Z,38.5275,11,5,2,2,0,0,1,38.5275,11,5,2,2,0,0
2,20155029125037-882,0,2015-06-29T00:50:37Z,2015-06-29T01:49:26Z,0.9802777777777778,8,4,2,0,0,0,1,0.9802777777777778,8,4,2,0,0,0
2,20155030015024-759,0,2015-09-30T13:50:24Z,2015-09-30T14:22:40Z,0.5377777777777778,3,1,0,0,0,0,1,0.5377777777777778,3,1,0,0,0,0
2,20155030075000-793,0,2015-07-30T07:50:00Z,2015-08-05T10:40:33Z,146.8425,13,7,2,2,0,0,1,146.8425,13,7,2,2,0,0
2,20155030075008-549,0,2015-08-30T07:50:08Z,2015-09-01T14:39:20Z,54.82,9,3,2,2,0,0,1,54.82,9,3,2,2,0,0
2,20155101035134-156,0,2015-07-01T03:51:34Z,2015-07-01T04:27:53Z,0.6052777777777778,7,3,2,0,0,0,1,0.6052777777777778,7,3,2,0,0,0
2,20155101045148-763,0,2015-08-01T16:51:48Z,2015-08-05T09:24:24Z,88.54333333333334,16,8,4,2,0,0,1,88.54333333333334,16,8,4,2,0,0
2,20155102105155-395,0,2015-11-02T10:51:55Z,2015-11-02T11:40:45Z,0.8138888888888889,6,2,2,0,0,0,1,0.8138888888888889,6,2,2,0,0,0
2,20155103015112-816,0,2015-07-03T13:51:12Z,2015-07-05T06:55:39Z,41.07416666666666,9,3,2,2,0,0,1,41.07416666666666,9,3,2,2,0,0
2,20155103055146-447,0,2015-08-03T17:51:46Z,2015-08-03T18:10:33Z,0.31305555555555553,2,0,0,0,0,0,1,0.31305555555555553,2,0,0,0,0,0
2,20155103055157-983,0,2015-08-03T05:51:57Z,2015-08-03T07:54:31Z,2.042777777777778,14,6,4,2,0,0,1,2.042777777777778,14,6,4,2,0,0
2,20155103115100-856,0,2015-09-03T11:51:00Z,2015-09-04T09:34:46Z,21.729444444444443,10,4,2,2,0,0,1,21.729444444444443,10,4,2,2,0,0
2,20155104055125-368,0,2015-07-04T17:51:25Z,2015-07-07T10:26:42Z,64.58805555555556,9,3,2,2,0,0,1,64.58805555555556,9,3,2,2,0,0
2,20155105025134-783,0,2015-07-05T14:51:34Z,2015-07-05T16:09:06Z,1.2922222222222222,14,6,4,2,0,0,1,1.2922222222222222,14,6,4,2,0,0
2,20155105035115-792,0,2015-07-05T15:51:15Z,2015-07-05T17:00:47Z,1.1588888888888889,7,3,0,2,0,0,1,1.1588888888888889,7,3,0,2,0,0
2,20155106055122-460,0,2015-08-06T05:51:22Z,2015-08-06T07:34:28Z,1.7183333333333333,14,6,4,2,0,0,1,1.7183333333333333,14,6,4,2,0,0
2,20155106095135-527,0,2015-05-06T09:51:35Z,2015-05-06T11:11:26Z,1.3308333333333333,11,5,2,2,0,0,1,1.3308333333333333,11,5,2,2,0,0
2,20155107025120-910,0,2015-09-07T14:51:20Z,2015-09-12T08:15:12Z,113.39777777777778,10,4,2,2,0,0,1,113.39777777777778,10,4,2,2,0,0
2,20155107025121-865,0,2015-06-07T14:51:21Z,2015-06-07T15:57:50Z,1.1080555555555556,8,4,2,0,0,0,1,1.1080555555555556,8,4,2,0,0,0
2,20155107025129-9,0,2015-07-07T14:51:29Z,2015-07-07T16:35:23Z,1.7316666666666667,16,8,4,2,0,0,1,1.7316666666666667,16,8,4,2,0,0
2,20155107025142-923,0,2015-06-07T14:51:42Z,2015-06-07T15:11:03Z,0.3225,2,0,0,0,0,0,1,0.3225,2,0,0,0,0,0
2,20155107095150-103,0,2015-09-07T09:51:50Z,2015-09-08T08:02:52Z,22.183888888888887,8,4,0,2,0,0,1,22.183888888888887,8,4,0,2,0,0
2,20155107105141-423,0,2015-06-07T10:51:41Z,2015-06-11T21:18:04Z,106.43972222222222,7,3,0,2,0,0,1,106.43972222222222,7,3,0,2,0,0
2,20155107125121-144,0,2015-09-07T12:51:21Z,2015-09-13T20:52:39Z,152.02166666666668,6,2,0,2,0,0,1,152.02166666666668,6,2,0,2,0,0
2,20155108075139-964,0,2015-07-08T07:51:39Z,2015-07-10T21:12:09Z,61.34166666666667,9,3,2,2,0,0,1,61.34166666666667,9,3,2,2,0,0
2,20155108085129-602,0,2015-07-08T20:51:29Z,2015-07-08T21:54:19Z,1.0472222222222223,9,5,2,0,0,0,1,1.0472222222222223,9,5,2,0,0,0
2,20155109075137-379,0,2015-07-09T07:51:37Z,2015-07-09T11:20:37Z,3.4833333333333334,11,5,2,2,0,0,1,3.4833333333333334,11,5,2,2,0,0
2,20155110085142-429,0,2015-07-10T20:51:42Z,2015-07-10T21:13:42Z,0.36666666666666664,2,0,0,0,0,0,1,0.36666666666666664,2,0,0,0,0,0
2,20155110085148-525,0,2015-09-10T08:51:48Z,2015-09-16T13:13:50Z,148.3672222222222,9,3,2,2,0,0,1,148.3672222222222,9,3,2,2,0,0
2,20155110095100-81,0,2015-07-10T21:51:00Z,2015-07-10T22:57:59Z,1.1163888888888889,9,5,2,0,0,0,1,1.1163888888888889,9,5,2,0,0,0
2,20155110115129-645,0,2015-09-10T11:51:29Z,2015-09-10T12:13:00Z,0.3586111111111111,2,0,0,0,0,0,1,0.3586111111111111,2,0,0,0,0,0
2,20155111015128-341,0,2015-07-11T13:51:28Z,2015-07-11T15:18:37Z,1.4525,12,6,2,2,0,0,1,1.4525,12,6,2,2,0,0
2,20155111065119-468,0,2015-09-11T06:51:19Z,2015-09-11T08:14:04Z,1.3791666666666667,11,5,2,2,0,0,1,1.3791666666666667,11,5,2,2,0,0
2,20155112085118-64,0,2015-09-12T08:51:18Z,2015-09-12T09:11:35Z,0.33805555555555555,2,0,0,0,0,0,1,0.33805555555555555,2,0,0,0,0,0
2,20155112125144-954,0,2015-07-12T12:51:44Z,2015-07-13T22:20:32Z,33.48,11,5,2,2,0,0,1,33.48,11,5,2,2,0,0
2,20155113045129-570,0,2015-06-13T16:51:29Z,2015-06-13T17:41:46Z,0.8380555555555556,6,2,0,2,0,0,1,0.8380555555555556,6,2,0,2,0,0
2,20155114015106-386,0,2015-08-14T13:51:06Z,2015-08-16T21:32:18Z,55.68666666666667,9,3,2,2,0,0,1,55.68666666666667,9,3,2,2,0,0
2,20155114055136-570,0,2015-08-14T05:51:36Z,2015-08-14T06:59:41Z,1.1347222222222222,9,5,2,0,0,0,1,1.1347222222222222,9,5,2,0,0,0
2,20155114095131-368,0,2015-08-14T09:51:31Z,2015-08-15T07:21:43Z,21.503333333333334,16,8,4,2,0,0,1,21.503333333333334,16,8,4,2,0,0
2,20155115115153-800,0,2015-05-15T11:51:53Z,2015-05-15T13:38:16Z,1.7730555555555556,12,6,2,2,0,0,1,1.7730555555555556,12,6,2,2,0,0
2,20155116015106-558,0,2015-10-16T13:51:06Z,2015-10-16T14:54:08Z,1.0505555555555555,9,5,2,0,0,0,1,1.0505555555555555,9,5,2,0,0,0
2,20155116055140-172,0,2015-08-16T17:51:40Z,2015-08-16T18:22:17Z,0.5102777777777778,6,2,2,0,0,0,1,0.5102777777777778,6,2,2,0,0,0
2,20155116075159-137,0,2015-12-16T07:51:59Z,2015-12-16T11:38:07Z,3.7688888888888887,8,4,0,2,0,0,1,3.7688888888888887,8,4,0,2,0,0
2,20155116095155-952,0,2015-09-16T09:51:55Z,2015-09-20T11:44:19Z,97.87333333333333,7,3,0,2,0,0,1,97.87333333333333,7,3,0,2,0,0
2,20155116105124-999,0,2015-11-16T22:51:24Z,2015-11-16T23:49:50Z,0.9738888888888889,8,4,2,0,0,0,1,0.9738888888888889,8,4,2,0,0,0
2,20155117015130-290,0,2015-09-17T13:51:30Z,2015-09-17T14:14:58Z,0.39111111111111113,2,0,0,0,0,0,1,0.39111111111111113,2,0,0,0,0,0
2,20155117055109-312,0,2015-06-17T05:51:09Z,2015-06-17T06:38:48Z,0.7941666666666667,6,2,2,0,0,0,1,0.7941666666666667,6,2,2,0,0,0
2,20155117055136-845,0,2015-05-17T05:51:36Z,2015-05-17T06:52:44Z,1.018888888888889,9,5,2,0,0,0,1,1.018888888888889,9,5,2,0,0,0
2,20155117075129-610,0,2015-07-17T07:51:29Z,2015-07-21T22:57:19Z,111.09722222222223,9,3,2,2,0,0,1,111.09722222222223,9,3,2,2,0,0
2,20155117095115-322,0,2015-07-17T09:51:15Z,2015-07-17T11:17:19Z,1.4344444444444444,13,7,2,2,0,0,1,1.4344444444444444,13,7,2,2,0,0
2,20155118025117-248,0,2015-07-18T02:51:17Z,2015-07-18T03:48:41Z,0.9566666666666667,7,3,2,0,0,0,1,0.9566666666666667,7,3,2,0,0,0
2,20155118045112-456,0,2015-07-18T16:51:12Z,2015-07-18T17:34:18Z,0.7183333333333334,6,2,0,2,0,0,1,0.7183333333333334,6,2,0,2,0,0
2,20155118125132-310,0,2015-07-18T00:51:32Z,2015-07-18T01:23:21Z,0.5302777777777777,6,2,2,0,0,0,1,0.5302777777777777,6,2,2,0,0,0
2,20155119025114-185,0,2015-07-19T14:51:14Z,2015-07-23T11:02:13Z,92.18305555555555,12,4,4,2,0,0,1,92.18305555555555,12,4,4,2,0,0
2,20155119115106-194,0,2015-05-19T11:51:06Z,2015-05-19T12:49:54Z,0.98,7,3,2,0,0,0,1,0.98,7,3,2,0,0,0
2,20155121045154-254,0,2015-08-21T04:51:54Z,2015-08-21T05:20:06Z,0.47,3,1,0,0,0,0,1,0.47,3,1,0,0,0,0
2,20155121055133-479,0,2015-05-21T17:51:33Z,2015-05-21T18:42:27Z,0.8483333333333334,6,2,2,0,0,0,1,0.8483333333333334,6,2,2,0,0,0
2,20155121075125-805,0,2015-06-21T07:51:25Z,2015-06-25T11:25:55Z,99.57500000000002,18,10,4,2,0,0,1,99.57500000000002,18,10,4,2,0,0
2,20155121125119-604,0,2015-08-21T12:51:19Z,2015-08-21T13:54:54Z,1.0597222222222222,9,5,2,0,0,0,1,1.0597222222222222,9,5,2,0,0,0
2,20155122015143-390,0,2015-06-22T13:51:43Z,2015-06-27T13:29:45Z,119.63388888888889,9,3,2,2,0,0,1,119.63388888888889,9,3,2,2,0,0
